wag once remarked that 296
was half inclined not 134
was half japanese and 103
was half laughter and 73
was half military and 75
was half occupied with 49
was half porphyry and 63
was half prepared for 221
was half relieved and 93
was half scottish and 89
was half smothered with 75
was hand operated and 41
was hard evidence that 522
was having breakfast and 311
was having breakfast one 87
was having breakfast that 42
was having breakfast with 2029
was having children and 54
was having children with 75
was having entirely too 77
was having financial and 41
was having headaches and 82
was having prepared for 59
was having problems and 436
was having problems but 40
was having problems that 47
was having problems too 65
was having problems with 16625
was having relations with 378
was having seizures and 108
was having treatment for 141
was having troubles and 45
was having troubles with 562
was heading directly for 1214
was heading straight for 12644
was heading straight out 123
was heard announcing that 486
was heard commanding them 83
was heard conversing with 66
was heard distinct and 56
was heard expressing his 69
was heard protesting that 116
was heard resembling that 93
was heard scratching and 62
was heard scratching for 58
was heard upraised and 76
was hearing impaired and 79
was heavy pressure for 52
was heavy rainfall and 44
was heir apparent and 51
was held adequate for 48
was held annually and 173
was held annually for 309
was held concerning his 81
was held concerning this 40
was held concerning you 48
was held constant and 1913
was held constant but 139
was held constant for 1489
was held constant was 58
was held constant with 164
was held culpable for 65
was held essential for 72
was held essential that 171
was held evidence that 118
was held formerly that 115
was held improper for 154
was held libelous per 76
was held outdoors and 74
was held parallel with 55
was held possible that 97
was held prisoner and 287
was held prisoner for 1407
was held prisoner was 49
was held prisoner with 89
was held publicly and 48
was held recently and 242
was held recently for 68
was held recently with 53
was held relevant and 42
was held straight and 58
was held straight out 211
was held therefore that 301
was held unlawful and 52
was held unlawful for 103
was held unlikely that 43
was here abundant and 47
was here afforded for 65
was here combined with 222
was here declared that 44
was here describing his 53
was here exchanged for 115
was here expressing his 87
was here infected with 69
was here informed that 212
was here involved and 45
was here involved was 46
was here likewise that 148
was here observed that 106
was here prepared for 63
was here probably that 350
was here proposed that 49
was here proposed was 42
was here provided for 77
was here provided with 66
was here received that 78
was here received with 122
was here recently and 172
was here regarded not 51
was here saturday and 53
was here therefore that 137
was here threatened with 50
was hers whenever she 60
was high authority for 162
was high compared with 1093
was high inflation and 92
was high initially and 41
was high initially but 43
was high spirited and 330
was high tempered and 61
was high turnover and 47
was huge compared with 106
was huge potential for 42
was john campbell who 48
was john marshall who 113
was just accepted that 332
was just adequate for 240
was just announcing that 119
was just appalled that 89
was just arrested for 131
was just beautiful and 213
was just business and 57
was just comforting her 40
was just commencing and 49
was just commencing for 41
was just commencing her 58
was just commencing his 427
was just commencing its 137
was just commencing that 54
was just commenting that 108
was just complete then 107
was just completing her 400
was just completing his 1755
was just completing its 364
was just completing one 45
was just concluding her 46
was just concluding his 266
was just concluding that 105
was just concluding with 48
was just confirming that 45
was just confused and 232
was just conscious that 151
was just consumed with 76
was just conversing with 93
was just curiosity that 40
was just darkness and 53
was just daylight and 41
was just describing how 45
was just developing and 106
was just developing his 66
was just diagnosed with 563
was just discussing with 127
was just divorced and 52
was just eighteen and 596
was just eighteen then 87
