wan eyes glitter for 41
was ever impelling him 42
was ever increasing and 138
was ever listening for 43
was ever married and 41
was ever mindful that 254
was ever offered and 62
was ever offered for 638
was ever offered him 120
was ever offered that 224
was ever offered them 54
was ever offered was 48
was ever painted than 119
was ever painted with 109
was ever patient and 130
was ever patient with 62
was ever plagued with 40
was ever planned and 47
was ever planned for 65
was ever pointed out 78
was ever popular with 105
was ever praised for 53
was ever preached than 58
was ever present and 1447
was ever present but 105
was ever present for 171
was ever present that 587
was ever present with 2157
was ever printed and 76
was ever printed for 58
was ever printed with 82
was ever prouder than 82
was ever prudent and 63
was ever scolded out 157
was ever settled and 42
was ever spelled out 56
was ever stained with 51
was ever started with 76
was ever stronger than 322
was ever sweeter than 55
was ever tainted with 42
was ever thankful for 89
was ever thrilled with 67
was ever touched with 118
was ever trusted with 51
was ever unhappy who 105
was ever upright and 46
was ever uttered than 244
was ever uttered with 94
was ever visited with 88
was ever watched with 50
was ever welcome and 68
was ever written and 267
was ever written for 442
was ever written has 49
was ever written out 530
was ever written than 441
was ever written that 358
was ever written was 83
was ever written with 312
was ever wrought for 72
was ever wrought out 87
was ever wrought with 62
was evil because all 179
was facing certain death 151
was facing charges for 76
was facing forward and 113
was fading quickly and 93
was fading quickly now 71
was fading rapidly and 188
was fading rapidly now 84
was fair because she 51
was fair because they 52
was fair comment and 82
was fair exchange for 131
was fair payment for 61
was fair skinned and 186
was fair skinned with 76
was farm country and 41
was fast combining with 44
was fast declining and 155
was fast deserting her 99
was fast deserting him 159
was fast enlarging its 43
was fast expanding and 51
was fast extending its 72
was fast friends with 150
was fast increasing and 63
was fast obtaining that 109
was fast preparing for 78
was fast regaining her 125
was fast regaining his 112
was fast regaining its 71
was fast rendering them 58
was felt acutely and 53
was felt against him 87
was felt against them 43
was felt between them 72
was felt certain that 404
was felt earliest and 45
was felt however that 296
was felt strongly and 55
was felt strongly that 439
was felt towards her 49
was felt towards him 231
was felt towards them 82
was fine because she 205
was fine because that 49
was fine because they 118
was fine between them 137
was fine country for 50
was fine grained and 119
was fine material for 60
was firm against all 45
was firm against any 54
was firm against her 60
was firm friends with 61
was firm support for 52
was five against one 74
was five decades ago 166
was five degrees and 41
was five dollars and 347
was five dollars each 59
was five dollars for 368
was five dollars per 501
was five hundred and 4856
was five hundred men 122
was five hundred per 55
was five millions and 64
was five minutes ago 1536
was five minutes and 185
was five minutes long 167
was five minutes old 161
was five minutes out 114
was five minutes too 270
was five seconds and 42
was five shillings and 500
was five shillings for 200
was five shillings per 235
was five thousand and 228
was five thousand men 145
was five thousand one 117
was five thousand six 132
was five thousand two 185
was flat against her 152
was flat against his 142
was flat chested and 55
was flat country with 41
was flung against her 49
was flung against him 83
was flung against his 53
was flung forward and 144
was flung upwards and 40
was flying between two 64
was flying crashed off 102
was flying overhead and 86
was flying overhead with 47
was flying towards her 46
was flying towards him 101
was flying towards them 66
was four against one 315
was four decades ago 871
was four dollars and 476
was four dollars each 43
was four dollars for 77
was four dollars per 294
was four furlongs and 47
was four hundred and 9908
was four hundred men 87
was four hundred per 62
was four millions and 99
was four minutes ago 41
was four minutes and 222
was four minutes long 89
was four shillings and 508
