wafer with crystal growth 136
which are chiefly known 91
which are chiefly liable 48
which are chiefly noted 46
which are chiefly taken 211
which are chiefly under 68
which are chiefly water 43
which are claimed under 60
which are classed under 1720
which are closely alike 247
which are closely based 90
which are closely bound 1947
which are closely built 99
which are closely geared 60
which are closely inter 369
which are closely woven 84
which are colored black 87
which are colored brown 99
which are colored green 53
which are colored white 53
which are company owned 44
which are correct under 54
which are correct within 144
which are couched under 59
which are couched within 57
which are counted twice 56
which are covered above 113
which are covered below 272
which are covered beneath 51
which are covered either 206
which are covered fully 55
which are covered later 921
which are covered under 2425
which are covered within 86
which are crowded close 49
which are current about 183
which are current today 291
which are current under 63
which are current within 50
which are defined above 252
which are defined based 73
which are defined below 1829
which are defined either 150
which are defined later 445
which are defined rather 50
which are defined under 207
which are defined within 425
which are delayed until 53
which are densely hairy 60
which are derived based 48
which are derived below 128
which are derived either 788
which are derived rather 55
which are derived thence 69
which are derived under 93
which are distant about 239
which are divided about 61
which are divided again 123
which are drilled holes 49
which are dropped after 66
which are drought prone 54
which are dutiable under 49
which are elected every 176
which are emitted after 41
which are emitted under 40
which are emitted within 64
which are emptied daily 52
which are emptied every 44
which are enacted under 66
which are enacted within 71
which are encoded within 119
which are enjoyed under 80
which are entered under 434
which are equally based 52
which are equally basic 52
which are equally binding 964
which are equally close 118
which are equally false 139
which are equally fatal 127
which are equally found 103
which are equally known 60
which are equally large 94
which are equally liable 83
which are equally often 66
which are equally sharp 64
which are equally sound 47
which are equally strong 391
which are equally under 88
which are equally vague 41
which are equally valid 1263
which are equally vital 128
which are equally within 70
which are equally worthy 144
which are erected round 228
which are erected within 57
which are eternal truths 49
which are evident after 61
which are evident signs 66
which are evident today 124
which are evident within 97
which are exactly alike 6309
which are exactly dated 44
which are exactly equal 439
which are exactly known 203
which are exactly right 92
which are exalted above 186
