wade sometimes in marshes 640
were collected to produce 44
were collected to provide 467
were collected to receive 74
were collected to relieve 45
were collected to support 249
were collected to witness 244
were colonized by bacteria 91
were colonized by britain 80
were colonized by european 221
were colonized by western 75
were commanded as follows 342
were commanded by admiral 573
were commanded by british 864
were commanded by captain 1872
were commanded by charles 103
were commanded by colonel 2261
were commanded by european 102
were commanded by general 8591
were commanded by himself 93
were commanded by jackson 55
were commanded by jehovah 78
were commanded by marshal 301
were commanded by masters 49
were commanded by members 188
were commanded by napoleon 119
were commanded by persons 79
were commanded by regular 150
were commanded by several 107
were commanded to abandon 134
were commanded to abstain 336
were commanded to account 45
were commanded to address 429
were commanded to advance 351
were commanded to appoint 69
were commanded to baptize 149
were commanded to believe 167
were commanded to collect 88
were commanded to conform 45
were commanded to declare 151
were commanded to deliver 583
were commanded to descend 57
were commanded to destroy 493
were commanded to divorce 54
were commanded to enforce 110
were commanded to examine 120
were commanded to execute 140
were commanded to explain 48
were commanded to furnish 202
were commanded to increase 49
were commanded to inquire 68
were commanded to observe 557
were commanded to perform 257
were commanded to prepare 242
were commanded to present 198
were commanded to prevent 89
were commanded to proceed 204
were commanded to produce 86
were commanded to protect 54
were commanded to provide 232
were commanded to publish 100
were commanded to receive 335
were commanded to refrain 149
were commanded to rejoice 52
were commanded to respect 128
were commanded to restore 141
were commanded to shelter 44
were commanded to silence 44
were commanded to solicit 50
were commanded to support 57
were commanded to withdraw 359
were commanded to worship 1152
were commenced by petition 46
were commenced by several 41
were commenced in january 147
were commenced in october 203
were commenced in several 40
were commenced to recover 66
were commended by general 58
were committed by british 85
were committed by certain 50
were committed by chinese 92
were committed by females 66
were committed by friends 46
were committed by germans 73
