waged open and unremitting 71
which gaul was anciently 52
which gave any indication 190
which gave any intimation 78
which gave her additional 98
which gave her attraction 42
which gave her continual 74
which gave her occupation 52
which gave her permission 44
which gave him additional 245
which gave him advantage 172
which gave him altogether 53
which gave him annoyance 45
which gave him assurance 118
which gave him celebrity 41
which gave him continual 63
which gave him effective 81
which gave him excellent 118
which gave him exclusive 103
which gave him extensive 86
which gave him happiness 44
which gave him important 47
which gave him influence 433
which gave him knowledge 102
which gave him occasional 52
which gave him occupation 60
which gave him permanent 72
which gave him permission 303
which gave him plausible 63
which gave him political 80
which gave him possession 439
which gave him practical 66
which gave him protection 147
which gave him reputation 78
which gave him sleepless 49
which gave him spiritual 70
which gave him supremacy 48
which gave him temporary 145
which gave him unbounded 76
which gave him uneasiness 152
which gave him unlimited 187
which gave him virtually 71
which gave his adversary 43
which gave his character 61
which gave his followers 43
which gave his opponents 94
which gave its allegiance 51
which gave its character 289
which gave its possessor 88
which gave our ancestors 47
