wading bird found in 114
weir just below the 44
weir over which the 635
weir will cause the 44
well able either to 49
well also apply to 373
well also refer to 61
well also serve as 93
well among women as 60
well back above the 45
well back beneath the 73
well back under the 1084
well back until the 113
well back within the 176
well been named the 63
well been playing the 46
well been shown by 47
well been words of 42
well casing below the 45
well cast doubt on 134
well cast light on 69
well come about as 66
well come about by 44
well come about if 54
well come about in 114
well come after the 74
well come close to 124
well come first in 43
well come right to 51
well come round to 58
well come under the 943
well come within the 584
well dealt withal by 53
well done piece of 89
well done under the 101
well done until it 88
well done until the 49
well done which is 255
well done while the 75
well done within the 94
well done would be 156
well down below the 886
well down beneath the 72
well down under the 413
well down until the 83
well down which the 95
well down within the 151
well during sleep as 42
well during times of 261
well even after it 41
well even after the 277
well even though he 1303
well even though it 1304
well even though the 2055
well even though we 460
well even under the 304
well even where the 133
well even within the 100
well ever after the 85
well ever since he 478
well ever since it 144
well ever since my 68
well ever since the 668
well ever since we 204
well fall apart in 47
well fall below the 211
well fall short of 815
well fall under the 366
well fall within the 910
well feel bound to 73
well feel pride in 162
well feel proud of 1570
well feel proud to 156
well feel urged to 66
well find parts of 42
well find place in 139
well find reason to 72
well find scope in 50
well from below as 44
well from either of 63
well from either the 93
well from falling in 122
well from first to 100
well from growing up 47
well from habit as 40
well from looking at 143
well from place to 50
well from right to 54
well from season to 55
well from springs as 69
well from start to 138
well from under the 68
well from where he 297
well from where it 58
well from where the 79
well from where we 67
well from which he 721
well from which it 808
well from which my 41
well from which so 45
well from which the 2999
well from which to 419
well from which we 566
well from within as 243
well from within the 88
well give pause to 655
well give place to 304
well give thanks to 76
well give voice to 51
well give warning of 97
well grow tired of 44
well have acted as 2343
well have acted in 254
well have acted on 393
well have acted to 118
well have added an 62
well have added in 46
well have added it 54
well have added the 747
well have added to 1180
well have added up 49
well have aided in 102
well have aided the 124
well have aimed at 108
well have asked if 315
well have asked in 58
well have asked it 56
well have asked me 1010
well have asked of 58
well have asked the 936
well have asked to 174
well have asked us 66
well have based the 45
well have beaten the 135
well have begun as 1007
well have begun at 217
well have begun by 169
well have begun in 583
well have begun on 99
well have begun the 202
well have begun to 1522
well have biased the 66
well have blown the 63
well have blown up 41
well have borne in 121
well have borne it 49
well have borne the 461
well have borne to 46
well have built it 68
well have built on 54
well have built the 105
well have built up 193
well have cause to 259
well have ceased to 618
well have cited the 220
well have crept in 147
well have cried to 61
well have drawn as 46
well have drawn on 1105
well have drawn the 501
well have drawn up 69
well have dried up 57
well have dwelt in 42
well have dwelt on 240
well have earned the 229
well have echoed the 293
well have ended as 283
well have ended at 196
well have ended by 86
well have ended in 2903
well have ended it 43
well have ended on 105
well have ended the 603
well have ended up 3019
well have erred in 77
well have faced the 87
well have feared the 302
well have feared to 202
well have fired at 131
well have fired the 147
well have fixed the 54
well have found an 250
well have found in 1225
well have found it 1630
well have found me 54
well have found no 149
well have found the 1658
well have given an 223
well have given in 386
well have given it 588
well have given me 370
well have given my 63
well have given the 2238
well have given to 259
well have given up 1211
well have given us 526
well have grown in 182
well have grown to 155
well have grown up 1143
well have hanged the 45
well have hated the 41
well have hoped to 1370
well have hopes of 44
well have known at 62
well have known by 58
well have known in 104
well have known it 237
well have known of 763
well have known or 51
well have known the 1133
well have known to 56
well have liked the 66
well have liked to 403
well have lived as 118
well have lived at 126
well have lived in 1290
well have lived on 847
well have lived so 52
well have lived the 49
well have lived to 241
well have lived up 117
well have longed to 57
well have loved me 54
well have moved in 408
well have moved on 458
well have moved the 250
well have moved to 370
well have named it 110
well have named the 160
well have noted the 170
well have opted to 132
well have owned the 76
well have paved the 374
well have place in 79
well have posed as 108
well have power to 63
well have reason to 720
well have risen by 51
well have risen in 121
well have risen to 402
well have roots in 127
well have ruled the 48
well have saved it 126
well have saved me 83
well have saved my 923
well have saved the 1705
well have saved us 93
well have sealed the 144
well have shown it 48
well have shown the 214
well have shown up 120
well have shown us 41
well have slept in 200
well have slept on 142
well have spent it 70
well have spent my 72
well have spent the 806
well have split the 101
well have spread the 65
well have spread to 210
well have sprung up 134
well have staid at 463
well have staid in 55
well have stood as 382
well have stood at 138
well have stood by 54
well have stood in 633
well have stood on 268
well have stood to 46
well have stood up 165
well have stuck in 42
well have stuck to 113
well have swept the 114
well have taken an 426
well have taken as 644
well have taken in 108
well have taken it 830
well have taken me 159
well have taken my 137
well have taken no 110
well have taken on 835
well have taken the 3963
well have taken to 385
well have taken up 545
well have taken us 84
well have taxed the 241
