wading pools filled with 46
were found mainly near 104
were found marked with 111
were found mostly near 92
were found packed with 80
were found seducing any 66
were found showed that 107
were found smeared with 61
were found strewn with 62
were found through this 57
were found united with 115
were found useful and 181
were found useful for 728
were found without any 467
were found without this 41
were frank norris and 46
were freed slaves and 68
were freed slaves who 168
were freed without any 101
were fresh clothes got 42
were fresh enough for 44
were fresh fruits and 119
were fresh horses and 40
were frost bitten and 54
were fucking around with 73
were fully active and 50
were fully agreed that 735
were fully agreed with 83
were fully atoned for 49
were fully behind him 64
were fully booked and 111
were fully booked for 186
were fully booked with 57
were fully closed and 44
were fully clothed and 302
were fully clothed with 45
were fully earnest for 58
were fully engaged and 139
were fully engaged with 513
were fully formed and 443
were fully funded and 76
were fully imbued with 300
were fully loaded and 282
were fully loaded with 404
were fully manned and 390
were fully manned with 108
were fully mature and 154
were fully mobile and 51
were fully opened and 119
were fully packed and 45
were fully packed with 56
were fully proved and 57
were fully repaid for 162
were fully stated and 47
were fully tested and 85
were fully thought out 139
were fully worked out 1376
were funny little things 47
were funny without being 43
were fussing around with 55
were gaily decked out 63
were gaily decked with 205
were gaining ground all 81
were gaining ground and 573
were gaining ground with 135
were gaining strength and 685
were gaining strength day 91
were gaining strength with 40
were gaining weight and 57
were games played with 43
were gayly decked with 48
were george ripley and 57
were getting almost too 53
were getting angrier and 85
were getting anxious and 84
were getting anxious for 81
were getting around him 45
were getting better all 695
were getting better and 1428
were getting better but 72
were getting better for 313
were getting better than 79
were getting better with 84
were getting beyond her 102
were getting beyond him 47
were getting beyond his 131
were getting bigger all 94
were getting bigger and 1466
were getting blamed for 48
were getting bolder and 183
were getting bright and 75
were getting burned out 171
were getting busier and 40
were getting cheaper and 50
were getting clearer and 44
were getting closer all 141
were getting closer and 2437
were getting closer but 55
were getting closer now 245
were getting closer than 49
were getting closer with 85
were getting colder and 285
were getting cooler and 47
were getting credit for 119
were getting darker and 155
were getting deeper and 495
were getting dimmer and 63
