waged war with substantial 107
which are both controlled 141
which are both convenient 97
which are both cultivated 94
which are both culturally 312
which are both decorative 89
which are both determined 183
which are both economical 62
which are both educational 71
which are both entertaining 152
which are both essentially 134
which are both expressions 68
which are both expressive 57
which are both frequently 67
which are both guaranteed 45
which are both historical 124
which are both horizontal 44
which are both immediately 44
which are both inaccurate 41
which are both inadequate 53
which are both individual 143
which are both influenced 117
which are both inherently 49
which are both innovative 58
which are both internally 122
which are both irrelevant 47
which are both legitimate 172
which are both moderately 41
which are both observable 42
which are both ornamental 56
which are both particular 68
which are both persistent 47
which are both personally 73
which are both physically 204
which are both positively 56
which are both potentially 58
which are both productive 76
which are both profitable 71
which are both pronounced 146
which are both relatively 389
which are both reproduced 42
which are both scientific 50
which are both structural 71
which are both subjective 112
which are both substantial 52
which are both sufficient 54
which are both temporally 44
which are both traditional 76
which are both transitive 51
which are both translated 95
which are both unexpected 40
which are but expressions 55
which are but incidental 66
which are but ministerial 75
which are but moderately 79
which are but reflections 87
which are but repetitions 107
which are but seminaries 55
which are due essentially 56
which are due immediately 95
which are each separately 87
which are each subdivided 121
which are each surrounded 71
which are far preferable 144
which are for individual 61
which are his attributes 50
which are his distinction 54
which are his distinguishing 45
which are his particular 83
