wan declining green to 216
was enthused about the 447
was equally about the 42
was equally above the 81
was equally acute in 96
was equally adept as 65
was equally adept at 1877
was equally adept in 477
was equally aimed at 120
was equally alert in 105
was equally alert to 283
was equally alien to 220
was equally alive to 622
was equally amazing to 51
was equally amusing to 90
was equally aware of 3283
was equally based on 210
was equally beset by 54
was equally binding in 42
was equally binding on 309
was equally blind to 308
was equally blunt in 264
was equally bored by 68
was equally borne by 60
was equally bound by 217
was equally bound in 57
was equally bound to 972
was equally bound up 74
was equally broad in 49
was equally chary of 61
was equally close in 41
was equally close to 422
was equally cruel to 78
was equally drawn to 411
was equally exact in 45
was equally false as 92
was equally false to 134
was equally famed as 78
was equally fatal in 49
was equally fatal to 960
was equally feared by 51
was equally fixed in 179
was equally found in 55
was equally frank in 426
was equally frank to 42
was equally galling to 111
was equally given to 190
was equally happy as 50
was equally happy at 65
was equally happy in 1833
was equally happy to 700
was equally harsh in 214
was equally harsh on 119
was equally hated by 250
was equally hearty in 44
was equally inept at 41
was equally known as 136
was equally known in 91
was equally known to 270
was equally lacking in 438
was equally large in 69
was equally liable at 83
was equally liable to 696
was equally liked by 86
was equally loved by 117
was equally loyal to 341
was equally lucky in 115
was equally lucky to 52
was equally moved by 436
was equally noted as 91
was equally odious to 317
was equally owned by 100
was equally plain in 86
was equally plain to 286
was equally pleasing to 359
was equally prone to 258
was equally proud of 1254
was equally proud to 104
was equally quick at 42
was equally quick in 243
was equally quick to 1426
was equally rapid in 148
was equally right in 363
was equally right to 158
was equally rigid in 72
was equally scathing in 142
was equally scathing of 59
was equally sharp in 109
was equally short of 102
was equally shown by 68
was equally shown in 137
was equally sorry to 61
was equally sound in 57
was equally sparing of 59
was equally stern in 73
was equally strong as 101
was equally strong at 126
was equally strong in 1833
was equally strong on 601
was equally strong to 54
was equally swift in 67
was equally swift to 124
was equally taken by 177
was equally taken up 57
was equally tired of 194
was equally tough in 48
was equally tough on 87
was equally toxic to 62
was equally under the 190
was equally unfit to 172
was equally upset at 72
was equally upset by 201
was equally vague as 63
was equally vague in 78
was equally vague on 54
was equally valid as 96
was equally valid in 222
was equally valid to 66
was equally vital in 90
was equally vital to 444
was equally vocal in 142
was equally wanting in 139
was equally willing to 2011
was equally within the 333
was equally worthy of 518
was erected about the 3769
was erected above it 106
was erected above the 905
was erected after an 45
was erected after the 2440
was erected again in 40
was erected below the 147
was erected beneath the 87
was erected close by 259
was erected close to 945
was erected either by 85
was erected either in 67
was erected first at 40
was erected first in 55
was erected later by 40
was erected later in 88
was erected later on 106
was erected nearby in 83
was erected nearby to 43
was erected nearer the 44
was erected right in 49
was erected round it 95
was erected round the 498
was erected since the 74
was erected thanks to 43
was erected thereon at 50
was erected under an 146
was erected under the 3985
was erected until the 107
was erected where he 40
was erected where it 171
was erected where the 699
was erected which in 107
was erected which is 146
was erected which the 43
was erected while he 43
was erected while the 114
was erected within it 98
was erected within the 1800
was evasive about it 52
was evasive about the 427
was everything about it 53
was everything about the 218
was everything under the 64
was everything which he 40
was everything which the 177
was evident about the 147
was evident after the 1168
was evident again at 42
was evident again in 454
was evident based on 46
was evident beneath the 71
was evident danger in 78
was evident danger of 97
was evident either in 55
was evident first in 195
was evident later in 127
was evident proof of 92
was evident since the 312
was evident under the 248
was evident until the 232
was evident where the 145
was evident within the 941
was evident would be 121
was evolved about the 51
was evolved after the 180
was evolved based on 75
was evolved first in 55
was evolved known as 50
was evolved under the 355
was evolved until the 50
was evolved water in 61
was evolved where the 50
was evolved which is 135
was evolved within the 120
was exacted under the 101
was exactly above the 151
was exactly after the 62
was exactly alike in 96
was exactly aware of 62
was exactly equal in 161
was exactly equal to 3915
was exactly right as 120
was exactly right at 45
was exactly right in 486
