wag has recorded in 41
was being expected to 556
was being expelled by 65
was being expended at 46
was being expended by 132
was being expended in 659
was being expended on 1485
was being expended to 321
was being explored as 153
was being explored at 99
was being explored by 567
was being explored in 421
was being exported as 212
was being exported at 139
was being exported by 227
was being exported in 411
was being exported to 2041
was being exported via 40
was being extended as 206
was being extended at 140
was being extended by 481
was being extended in 1125
was being extended on 154
was being extended the 43
was being extended to 3112
was being extolled as 212
was being extolled by 75
was being extorted by 57
was being facetious in 52
was being facetious or 181
was being fashioned at 57
was being fashioned by 223
was being fashioned in 308
was being fashioned to 85
was being fastened on 144
was being fastened to 129
was being fattened up 140
was being financed by 2448
was being financed in 164
was being financed on 48
was being finished at 136
was being finished by 78
was being finished in 248
was being finished on 79
was being finished the 43
was being finished up 100
was being flaunted in 44
was being flippant or 40
was being followed as 488
was being followed at 385
was being followed by 8154
was being followed he 109
was being followed in 2681
was being followed of 47
was being followed on 510
was being followed or 376
was being followed so 107
was being followed the 67
was being followed to 252
was being followed up 469
was being fomented by 435
was being fomented in 169
was being forsaken by 67
was being fostered at 65
was being fostered by 922
was being fostered in 310
was being friendly or 73
was being friendly to 149
was being funneled to 124
was being furthered by 161
was being furthered in 42
was being generous by 57
was being generous in 175
was being generous to 201
was being governed as 65
was being governed at 56
was being governed by 1739
was being governed in 126
was being grounded in 50
was being hammered by 287
was being hammered in 124
was being hammered on 106
was being hammered to 98
was being hampered by 1597
was being hampered in 151
was being hamstrung by 125
was being harangued by 196
was being harassed at 152
was being harassed by 3168
was being harassed in 118
was being harassed on 221
was being harassed or 40
was being harbored by 51
was being harbored in 40
was being hastened by 219
was being heralded as 1178
was being heralded by 253
was being heralded in 266
was being hijacked by 200
was being hindered by 953
was being hindered in 94
was being horrible to 72
was being imagined as 97
was being imagined in 41
was being imitated at 49
was being imitated by 224
was being imitated in 124
was being immersed in 163
was being impacted by 92
was being impaired by 399
was being imparted by 106
was being imparted in 159
was being imparted to 365
was being impeached by 43
was being impelled by 155
was being impelled to 126
was being implored to 80
was being imported as 140
was being imported at 231
was being imported by 240
was being imported in 1071
was being imported on 150
was being imported to 376
was being improved as 41
was being improved by 352
was being improved in 335
was being improved to 69
was being impugned by 63
was being included as 47
was being included in 737
was being increased as 123
was being increased at 143
was being increased by 762
was being increased in 208
was being increased to 324
was being incurred by 101
was being incurred in 112
was being incurred on 70
was being indicted in 43
was being inducted as 41
was being indulged in 630
was being infected by 199
was being inflamed by 101
was being inflated by 90
was being informed by 280
was being informed of 482
was being initiated as 133
was being initiated at 97
was being initiated by 363
was being initiated in 369
was being initiated to 93
was being inserted in 164
was being insisted on 180
was being inspired by 192
was being inspired to 41
was being insulted by 298
was being insulted in 92
was being insulted or 81
was being interred in 59
was being intruded on 88
was being invented by 96
was being invented in 156
was being invested as 96
was being invested at 44
was being invested by 202
was being invested in 2818
was being invested on 51
was being involved in 438
was being ironical or 61
was being isolated as 42
was being isolated by 98
was being isolated in 79
was being launched as 183
was being launched at 200
was being launched by 387
was being launched in 672
was being launched on 576
was being launched to 232
was being lavished on 756
was being lectured at 42
was being lectured by 127
was being lectured on 221
was being lectured to 87
was being lengthened by 70
was being lengthened to 44
was being lessened by 72
was being listened to 1555
was being maligned by 143
was being maligned in 48
was being marketed as 518
was being marketed at 108
was being marketed by 267
was being marketed in 798
was being marketed to 172
was being martyred by 44
was being massaged by 134
was being mastered by 140
was being mentioned as 1811
was being mentioned at 62
was being mentioned by 138
was being mentioned in 571
was being mentioned on 41
was being mentored by 66
was being merciful to 44
was being mirrored by 41
was being mirrored in 82
was being modified as 92
was being modified at 48
was being modified by 588
was being modified in 241
was being modified or 52
was being modified to 329
was being molested at 65
was being molested by 414
was being murdered at 114
was being murdered by 305
was being murdered in 323
was being murdered on 58
was being murdered or 43
was being mustered in 86
was being mustered to 69
was being narrated by 50
was being narrowed by 68
was being narrowed to 105
was being notified of 63
was being nurtured by 233
was being nurtured in 236
was being obedient to 248
was being objected to 148
was being obscured by 477
was being observed as 384
was being observed at 183
was being observed by 2119
was being observed in 906
was being observed on 284
was being observed or 110
was being observed the 50
was being obtained at 129
was being obtained by 316
was being obtained in 526
