wad live quieter in 129
was also tracked by 72
was also traffic in 43
was also trained as 831
was also trained at 256
was also trained by 333
was also trained in 1636
was also trained on 261
was also trained to 844
was also trained up 48
was also trapped by 176
was also trapped in 291
was also traveling in 131
was also traveling on 162
was also traveling to 177
was also trimmed in 40
was also trouble at 131
was also trouble in 452
was also trouble on 114
was also troubling to 89
was also trusted by 169
was also trusted to 40
was also trustee of 313
was also tutored by 107
was also tutored in 89
was also typical in 437
was also typical of 4283
was also typical to 47
was also unaware of 1595
was also unearthed at 55
was also unearthed in 62
was also unequal to 75
was also unhappy at 238
was also unhappy in 147
was also unhappy to 79
was also unified by 40
was also unknown at 43
was also unknown in 274
was also unknown to 965
was also unlucky in 145
was also unmoved by 127
was also unsparing in 78
was also unusual as 44
was also unusual in 1914
was also unusual to 132
was also unwilling to 3283
was also unworthy of 42
was also updated by 45
was also updated in 61
was also updated to 122
was also upholding the 62
was also upsetting to 94
was also useless as 83
was also useless to 135
was also ushered in 215
was also usually an 74
was also usually in 91
was also usually the 455
was also uttered by 76
was also uttered in 44
was also vacated by 40
was also variable in 78
was also variation in 399
was also variety in 47
was also viceroy of 58
was also violated by 165
was also violated in 305
was also violence in 74
was also visible as 111
was also visible at 238
was also visible in 3048
was also visible on 341
was also visible the 51
was also visible to 296
was also visited at 160
was also visited by 9316
was also visited in 282
was also visited on 341
was also vitiated by 153
was also watched by 191
was also watered by 43
was also weakened as 133
was also weakened by 2552
was also weakened in 177
was also weakness of 68
was also weighed in 73
was also welcome as 48
was also welcome at 57
was also welcome in 75
was also welcome to 198
was also whetted by 48
was also widened by 129
was also widened in 60
was also widened to 196
was also wielded by 79
was also withheld in 49
was also witness of 89
was also witness to 851
was also wondering if 689
was also worried as 61
was also worried at 121
was also worried by 1268
was also worried in 51
was also worried the 41
was also worship of 47
was also wounded at 414
was also wounded by 568
was also wounded in 1739
was also wounded on 189
was also wracked by 150
was also wrapped in 449
was also wrapped up 223
was also wrecked by 60
was also wrecked in 46
was also wrecked on 115
was also written as 925
was also written at 1009
was also written by 3969
was also written in 9819
was also written of 66
was also written on 1671
was also written the 263
was also written to 1578
was also written up 417
was also wrought by 72
was also wrought in 70
was also yielded by 47
was also yielded to 77
was also yielded up 40
was alva unwilling to 87
was among friends at 74
was among friends in 84
was among friends or 56
was among members of 269
was among persons of 59
was among several of 80
was anew granted to 66
was anger against the 112
was angry against the 185
was angry because he 5312
was angry because in 70
was angry because it 584
was angry because my 260
was angry because no 234
was angry because of 1611
was angry because so 50
was angry because the 3055
was angry because we 358
was angry perhaps at 99
was arming against the 150
was arming himself in 41
was arming himself to 44
was asking abraham to 63
was asking america to 47
was asking because he 157
was asking because it 77
was asking because of 40
was asking britain to 64
was asking congress to 519
was asking herself as 138
was asking herself at 61
was asking herself if 371
was asking herself in 76
was asking herself the 358
was asking himself as 283
was asking himself at 79
was asking himself if 566
was asking himself in 168
was asking himself the 850
was asking himself to 43
was asking teachers to 43
was away attending the 189
was away attending to 251
was away because he 102
was away because of 147
was away exploring the 52
was away lecturing in 92
was away towards the 44
was back against the 612
was back because he 70
was back because of 44
was back between the 69
was back listening to 43
was back outside in 123
was back outside on 45
was back outside the 203
was back towards the 120
was banging against my 91
was banging against the 502
was bare justice to 66
was basing everything on 43
was basing himself on 301
was bathing everything in 55
was bathing herself in 62
was bathing himself in 98
was bearing against the 56
was bearing towards the 73
was bearing witness to 641
was beating against it 154
was beating against my 268
was beating against the 2443
was beating herself up 148
was beating himself up 183
was beating quickly as 72
was beating rapidly as 247
was beating rapidly in 82
was bent against the 302
was bent forward as 645
was bent forward at 211
was bent forward in 405
was bent forward on 155
was bent forward so 315
was bent forward to 137
was bent outward at 40
was bent sharply at 41
was bent towards the 687
was bent upwards at 42
was best according to 69
was best adapted by 45
was best adapted to 4597
was best advised to 247
was best applied in 42
was best applied to 125
was best assured by 314
was best avoided by 133
was best avoided in 98
was best because he 79
was best because it 315
was best because of 97
was best because the 68
was best beloved by 95
was best capable of 183
was best carried on 300
was best defined as 205
was best defined by 437
was best defined in 162
was best enabled to 65
was best endowed to 58
was best ensured by 160
was best handled by 336
was best handled in 81
