waddling off through the 48
waters and rivers of 238
waters and seemed to 55
waters and shores of 787
waters and should be 134
waters and streams of 102
waters and swamps of 56
waters and thereby to 45
waters and through the 359
waters and turned the 52
waters and unable to 57
waters and watching the 75
waters and waters of 182
waters are almost as 131
waters are always in 48
waters are always to 43
waters are backed up 85
waters are beyond the 46
waters are broken by 75
waters are called the 125
waters are caught in 73
waters are caused by 107
waters are closed by 43
waters are closed to 137
waters are common in 164
waters are cooled by 47
waters are cooled to 73
waters are covering the 49
waters are dammed up 65
waters are deemed to 47
waters are devoid of 142
waters are driven by 70
waters are driven up 67
waters are engaged in 57
waters are forced to 114
waters are formed by 117
waters are formed in 116
waters are frozen in 40
waters are frozen up 59
waters are hemmed in 129
waters are higher in 72
waters are joined by 63
waters are likely to 782
waters are listed in 221
waters are locked in 143
waters are marked by 64
waters are needed to 46
waters are raised by 86
waters are raised to 44
waters are richer in 191
waters are shared by 66
waters are spoken of 88
waters are stated to 48
waters are stored in 196
waters are thought to 266
waters are treated as 65
waters are treated by 52
waters are treated in 82
waters are treated to 40
waters are turned to 57
waters are unable to 121
waters are useful in 326
waters are vested in 55
waters are warmed by 213
waters being caught in 48
waters can hardly be 134
waters can quench my 135
waters can result in 187
waters cut through the 59
waters far beyond the 126
waters had become so 73
waters had dodged us 107
waters had failed to 43
waters had reached the 91
waters long before the 267
waters long enough to 175
waters lying beyond the 50
waters may affect the 76
waters may hinder the 45
waters may result in 235
waters near taiwan in 42
waters ran through the 58
waters run through the 52
waters run toward the 59
waters that abound in 45
waters that border the 69
waters that bubble up 134
waters that cleanse is 95
waters that divide the 58
waters that filled the 211
waters that flowed by 209
waters that flowed in 127
waters that flowed to 210
waters that formed the 82
waters that lapped at 54
waters that lapped the 124
waters that mirror the 43
waters that reached the 45
waters that return no 51
waters that rolled on 43
waters that seemed to 171
waters that should be 73
waters that supply the 128
waters that threaten to 133
waters that washed the 283
waters they seemed to 51
waters was broken by 42
waters was caused by 65
waters was enough to 44
waters was formed on 121
waters was fought the 81
waters was likely to 77
waters was thought to 49
waters was vested in 66
waters with bibles in 58
waters with little or 163
waters with orders to 68
waters with plenty of 118
waters with regard to 245
waters you intend to 61
wavering and broken if 306
wavering with regard to 185
wavers and begins to 87
waylay and inform of 47
waylay and murder the 286
waylay him before he 44
weakening and deadening of 182
weakening and demise of 108
weakening and deranging the 58
weakening and dividing the 435
weakening and erosion of 105
weakening and lowering the 46
weakening and reducing the 104
weakening her belief in 105
weakening her powers to 46
weakening his forces at 45
weakening his forces in 66
weakening his powers of 50
weakening its effect by 45
weakening its powers of 48
weakening our forces in 52
weakening our powers of 45
weakening with regard to 83
weakens and begins to 136
weakens and decays the 42
weakens our belief in 69
weakest and basest of 114
weakest and easiest to 52
weakest and lowest of 64
weakest and meanest of 288
weakest and wisest of 65
weakest are always the 42
weakest with regard to 76
weapons and accept the 57
weapons and access to 85
weapons and agreed to 118
weapons and attack the 89
weapons and backed by 76
weapons and badges of 60
weapons and became the 54
weapons and called on 119
weapons and changes in 83
weapons and clothes of 49
weapons and dozens of 44
weapons and engaged in 124
weapons and engines of 436
weapons and fighting the 110
weapons and follow me 173
weapons and forced to 49
weapons and forces in 124
weapons and forces of 55
weapons and forces to 116
weapons and fought in 53
weapons and horses as 45
weapons and horses in 53
weapons and horses of 169
weapons and horses to 121
weapons and joined in 82
weapons and joined the 230
weapons and killed the 42
weapons and learned to 45
weapons and limiting the 45
weapons and looked at 51
weapons and looked in 59
weapons and manned by 68
weapons and manner of 125
weapons and methods in 41
weapons and methods of 2150
weapons and methods to 54
weapons and number of 46
weapons and picked up 61
weapons and pieces of 421
weapons and placed in 49
weapons and planes to 42
weapons and plenty of 199
weapons and powers of 42
weapons and reduce the 122
weapons and reducing the 85
weapons and refuse to 73
weapons and remain in 41
weapons and resort to 56
weapons and return to 363
weapons and rifles in 43
weapons and rushed at 41
weapons and rushed to 201
weapons and seemed to 53
weapons and should be 138
weapons and shouts of 44
weapons and sought to 79
weapons and stocks of 89
weapons and stores of 73
weapons and strength of 66
weapons and striving to 105
weapons and submit to 102
weapons and threaten to 60
weapons and through the 44
weapons and training in 237
weapons and training of 148
weapons and training to 473
weapons and troops in 86
weapons and troops on 55
weapons and troops to 135
weapons and turned to 102
weapons and wanted to 82
weapons and weapons of 1154
weapons and without the 59
weapons are almost as 41
weapons are already in 78
weapons are banned by 48
weapons are enough to 55
weapons are harder to 55
weapons are hidden in 51
weapons are likely to 1081
weapons are listed in 58
weapons are locked up 44
weapons are needed in 80
weapons are needed to 451
weapons are placed in 114
weapons are placed on 56
weapons are stored at 95
weapons are stored in 264
weapons are stored or 53
weapons are thought to 115
weapons are treated as 63
weapons are unable to 49
weapons are unique in 82
weapons are useful in 59
weapons are viewed as 172
weapons are weapons of 237
weapons being placed in 65
weapons can always be 49
weapons can hardly be 109
weapons can result in 41
weapons did little to 44
weapons for attack or 134
weapons for defeating the 141
weapons for fighting the 827
weapons for reasons of 85
weapons for refusing to 44
weapons had become an 48
weapons had become so 85
weapons had become the 130
weapons had changed the 185
weapons had failed to 97
weapons had reached the 68
weapons has become an 75
weapons has become so 46
weapons has become the 75
weapons has changed the 98
weapons has tended to 49
weapons long before the 78
weapons long enough to 42
weapons may result in 65
weapons nor desert the 44
weapons that changed the 44
weapons that enable us 46
weapons that merely to 49
weapons that remain in 73
weapons that seemed to 80
weapons that should be 235
weapons that threaten the 182
weapons that threaten to 77
weapons they needed to 345
weapons they wanted to 47
weapons was banned by 42
weapons was enough to 68
weapons was likely to 94
weapons was signed in 64
weapons with intent to 151
weapons with little or 52
weapons with regard to 63
weapons with yields in 66
weapons with yields of 105
wearied and broken by 90
wearied and unable to 62
wearied his hearers by 58
wearier and wearier of 42
wearies and weakens the 241
wearily and little by 120
wearily and looked at 121
wearily and looked up 104
wearily and opened the 69
wearily and picked up 59
wearily and slowly as 114
wearily and turned to 118
wearily and walked to 40
weathering and erosion as 179
weathering and erosion at 212
weathering and erosion by 440
weathering and erosion in 968
weathering and erosion is 476
weathering and erosion of 5709
weathering and erosion on 576
weathering and erosion or 63
weathering and erosion the 40
weathering and erosion to 574
