waged deadly strife with 69
which could resist all 61
which could resist heat 62
which could resist his 88
which could resist them 80
which could result for 76
which could result not 43
which could retain its 114
which could return them 62
which could safely and 59
which could secure and 41
which could secure for 144
which could secure her 58
which could secure him 66
which could secure his 67
which could secure its 73
which could secure that 101
which could secure them 144
which could secure this 41
which could seldom bear 54
which could shield her 59
which could simply mean 179
which could simply not 96
which could strike and 41
which could strike any 133
which could strike out 92
which could strike with 58
which could subdue and 46
which could suffer and 42
which could supply all 157
which could supply both 53
which could supply her 96
which could supply him 149
which could supply his 96
which could supply its 148
which could supply raw 57
which could supply that 61
which could supply them 325
which could supply this 58
which could surely not 111
which could threaten and 67
which could threaten her 59
which could threaten his 216
which could threaten its 155
which could threaten our 82
which could threaten them 54
which could travel with 49
which could unlock its 83
which could without any 70
which count cavour had 65
which count cavour was 64
which count robert had 82
which count robert saw 69
which court orders are 41
which court should hear 89
which court should try 56
which cover almost all 396
which cover almost any 44
which cover england and 43
which cover tuition and 46
which create demand for 98
which create hatred and 61
which create rights and 145
which create stress and 44
which create stress for 47
which create tension and 136
which cries loudly for 42
