wan and haggard features 41
was she defending herself 54
was she torturing herself 125
was sir charles rampart 43
was sir charles russell 135
was sir charles stewart 51
was sir jeffrey amherst 178
was sir richard gresham 42
was sir richard wallace 57
was six hundred dollars 782
was six hundred millions 53
was six hundred thousand 782
was six thousand dollars 513
was ten degrees outside 52
was ten thousand dollars 1695
was ten thousand talents 65
was that abraham lincoln 205
was that african history 41
was that although britain 67
was that awkward silence 47
was that between britain 59
was that between capital 40
was that between germany 40
was that between himself 54
was that between members 54
was that between october 48
was that between parents 49
was that british capital 59
was that british colonial 41
was that british columbia 81
was that british exports 60
was that brought against 123
was that brought forward 84
was that brought together 67
was that captain randall 65
was that catholic schools 74
was that central america 48
was that certain aspects 118
was that certain classes 64
was that certain features 43
was that certain members 165
was that certain persons 194
was that certain sections 55
was that charles dickens 56
was that chinese culture 52
was that chinese society 53
was that congress refused 41
was that contact between 84
was that defense counsel 53
was that despite everything 63
was that eminent scholar 71
was that eternal contest 56
was that existed between 90
was that factory applied 56
was that faculty members 126
was that feathered society 119
was that federal reserve 82
was that fifteen hundred 56
was that fifteen minutes 51
was that fighter command 46
was that finally adopted 68
was that following lorenzo 40
was that foreign affairs 61
was that foreign capital 157
was that foreign exchange 110
was that foreign markets 40
was that gallant soldier 48
was that general jackson 175
was that general sherman 59
was that genetic factors 42
was that hateful bargain 44
was that increasing numbers 279
was that johnson realized 43
was that lincoln himself 44
was that married couples 110
was that medical schools 68
was that medical science 99
was that natural science 56
was that northern ireland 308
was that peculiar despair 85
was that peculiar mixture 58
was that popular culture 64
was that previous research 56
was that primary schools 44
was that private capital 122
was that private schools 92
was that quality control 63
was that senator kennedy 47
was that several factors 50
was that several hundred 252
was that several members 205
was that several persons 80
was that several thousand 206
was that skilled workers 75
was that solomon brought 126
was that southern rhodesia 151
was that student teachers 54
was that tensions between 48
was that usually adopted 104
was that western culture 59
was that western european 66
was that western society 45
was then advancing rapidly 52
was then advancing towards 118
was then applied against 45
was then applied between 63
was then arranged between 375
was then besieging cologne 49
was then between fifteen 50
was then between sixteen 56
was then between thirteen 46
was then briskly advancing 64
was then british foreign 47
was then brought against 526
was then brought forward 3457
was then brought together 201
was then carried forward 801
was then carried outside 53
was then charged against 63
was then checked against 525
was then chiefly divided 60
was then closely watched 40
was then contact printed 45
was then crowned emperor 117
was then delayed because 86
was then diverting himself 70
was then divided according 116
was then divided between 1712
was then divided equally 289
was then dragged forward 45
was then dropped because 93
