wag backward and forward 59
was destined for service 223
was destined for society 355
was destined for stardom 228
was destined for success 458
was destined for tragedy 71
was destined for trouble 170
was destined for western 41
was destroying her marriage 57
was destroying his country 125
was destroying his marriage 55
was detached and brought 55
was detached and carried 82
was detached and marched 44
was detached and ordered 592
was detached and removed 67
was detached for service 314
was detached with several 40
was detailed and complex 49
was detailed and precise 109
was detailed and thorough 97
was detailed for fatigue 70
was detailed for provost 139
was detailed for service 1011
was detained and accused 66
was detained and brought 83
was detained and carried 58
was detained and charged 128
was detained and ordered 45
was detained and released 72
was detained and searched 123
was detained for fifteen 89
was detained for repairs 49
was detained for several 1504
was detained one hundred 47
was detected and blocked 67
was detected and brought 185
was detected and crushed 135
was detected and defeated 122
was detected and exposed 286
was detected and measured 360
was detected and pursued 65
was detected and removed 128
was detected and stopped 63
was detected and studied 46
was detected with increasing 61
was detected with respect 74
was dethroned and beheaded 60
was dethroned and blinded 208
was developing and advancing 41
was developing and expanding 208
was developing and extending 48
was developing and improving 48
was developing and producing 46
was developing for himself 41
was developing his concept 98
was developing too rapidly 56
was devoured with anxiety 165
was devoured with avidity 86
was devoured with jealousy 67
was devoutly and soberly 42
was diagnosed and removed 64
was diagnosed with addison 95
was diagnosed with anorexia 307
was diagnosed with anxiety 51
was diagnosed with bipolar 721
was diagnosed with bladder 291
was diagnosed with chronic 777
was diagnosed with dementia 431
was diagnosed with diabetes 1659
was diagnosed with dyslexia 402
was diagnosed with hodgkin 653
was diagnosed with insulin 74
was diagnosed with leprosy 97
was diagnosed with leukemia 4011
was diagnosed with primary 131
was diagnosed with stomach 666
was diagnosed with typhoid 111
was diagnosed with uterine 291
was dictated and written 71
was digested and arranged 51
was digested for several 49
was digested with several 104
was diligent and careful 70
was diligent and faithful 239
was diligent and patient 52
was diligent and thorough 64
was directed and arranged 50
was directed and carried 111
was directed and managed 91
was directed and staffed 50
was directed and written 133
was directed are foreign 47
was directed both against 537
was directed had imbibed 49
was directed not against 3687
was directed not towards 369
was directed now against 45
was directed with especial 85
was directly and closely 84
was directly and freshly 149
was directly and strongly 65
was directly and vitally 69
was director and general 51
was director and manager 43
was director for several 49
was disabled and drifted 44
was disabled for service 70
was disabled for several 233
was disabled for upwards 117
was disarmed and wounded 65
was discreet and cautious 47
was discreet and prudent 73
was discreet and tactful 48
was discussing this problem 160
was discussing this question 249
was discussing this subject 210
was discussing with himself 55
was disgusting and degrading 110
was disgusting and revolting 54
was disliked and avoided 76
was disliked and opposed 41
was disliked and shunned 57
was dismayed and shocked 129
was disorder and anarchy 94
was disposed for company 44
was disposed for silence 40
was disputed and claimed 81
was dissolving and dwindling 669
was distinct and audible 93
was distinct and perfect 51
was district and sessions 53
was disturbing and confusing 84
was divorced and married 471
was domestic and foreign 107
was domestic and private 81
was dominant are unknown 98
was dominant for language 112
was dominant for several 54
was dominating her thoughts 46
was dominating his thoughts 40
was doubtful and obscure 85
was doubtful and perhaps 58
was doubtful that anybody 47
was doubtful that congress 63
was downward and forward 96
was dramatic and intense 42
was dramatic and unusual 41
was drenched and chilled 116
was drenched and shivering 146
was earmarked for capital 90
was earmarked for defense 160
was earmarked for financing 95
was earmarked for foreign 83
